Dyad,Player,Raza,Stage,Round,Object,Label,Kind,Correct
18067-91921,180672638373464,hound,2,14,A7.jpg,A,A,1
18067-91921,180672638373464,hound,2,14,B5.jpg,D,B,0
18067-91921,180672638373464,hound,2,14,B7.jpg,B,B,1
18067-91921,180672638373464,hound,2,14,D9.jpg,D,D,1
18067-91921,180672638373464,hound,2,14,C9.jpg,C,C,1
18067-91921,919215741319732,terrier,2,14,A7.jpg,A,A,1
18067-91921,919215741319732,terrier,2,14,B5.jpg,D,B,0
18067-91921,919215741319732,terrier,2,14,B7.jpg,B,B,1
18067-91921,919215741319732,terrier,2,14,D9.jpg,D,D,1
18067-91921,919215741319732,terrier,2,14,C9.jpg,C,C,1
18067-91921,919215741319732,terrier,2,15,C3.jpg,C,C,1
18067-91921,919215741319732,terrier,2,15,C7.jpg,C,C,1
18067-91921,919215741319732,terrier,2,15,C1.jpg,C,C,1
18067-91921,919215741319732,terrier,2,15,D5.jpg,D,D,1
18067-91921,919215741319732,terrier,2,15,A3.jpg,A,A,1
18067-91921,180672638373464,hound,2,15,C3.jpg,C,C,1
18067-91921,180672638373464,hound,2,15,C7.jpg,C,C,1
18067-91921,180672638373464,hound,2,15,C1.jpg,C,C,1
18067-91921,180672638373464,hound,2,15,D5.jpg,D,D,1
18067-91921,180672638373464,hound,2,15,A3.jpg,A,A,1
18067-91921,919215741319732,terrier,2,16,A9.jpg,A,A,1
18067-91921,919215741319732,terrier,2,16,D7.jpg,D,D,1
18067-91921,919215741319732,terrier,2,16,B2.jpg,B,B,1
18067-91921,919215741319732,terrier,2,16,D6.jpg,D,D,1
18067-91921,919215741319732,terrier,2,16,C7.jpg,C,C,1
18067-91921,180672638373464,hound,2,16,A9.jpg,C,A,0
18067-91921,180672638373464,hound,2,16,D7.jpg,D,D,1
18067-91921,180672638373464,hound,2,16,B2.jpg,Nada,B,0
18067-91921,180672638373464,hound,2,16,D6.jpg,D,D,1
18067-91921,180672638373464,hound,2,16,C7.jpg,C,C,1
18067-91921,919215741319732,terrier,2,17,C9.jpg,C,C,1
18067-91921,919215741319732,terrier,2,17,D11.jpg,D,D,1
18067-91921,919215741319732,terrier,2,17,A10.jpg,C,A,0
18067-91921,919215741319732,terrier,2,17,C3.jpg,C,C,1
18067-91921,919215741319732,terrier,2,17,B1.jpg,B,B,1
18067-91921,180672638373464,hound,2,17,C9.jpg,C,C,1
18067-91921,180672638373464,hound,2,17,D11.jpg,D,D,1
18067-91921,180672638373464,hound,2,17,A10.jpg,C,A,0
18067-91921,180672638373464,hound,2,17,C3.jpg,C,C,1
18067-91921,180672638373464,hound,2,17,B1.jpg,B,B,1
18067-91921,180672638373464,hound,2,18,D5.jpg,D,D,1
18067-91921,180672638373464,hound,2,18,C7.jpg,C,C,1
18067-91921,180672638373464,hound,2,18,B8.jpg,D,B,0
18067-91921,180672638373464,hound,2,18,C11.jpg,C,C,1
18067-91921,180672638373464,hound,2,18,C12.jpg,Nada,C,0
18067-91921,919215741319732,terrier,2,18,D5.jpg,D,D,1
18067-91921,919215741319732,terrier,2,18,C7.jpg,C,C,1
18067-91921,919215741319732,terrier,2,18,B8.jpg,D,B,0
18067-91921,919215741319732,terrier,2,18,C11.jpg,C,C,1
18067-91921,919215741319732,terrier,2,18,C12.jpg,C,C,1
18067-91921,180672638373464,hound,2,19,B12.jpg,B,B,1
18067-91921,180672638373464,hound,2,19,B4.jpg,B,B,1
18067-91921,180672638373464,hound,2,19,A7.jpg,C,A,0
18067-91921,180672638373464,hound,2,19,A12.jpg,C,A,0
18067-91921,180672638373464,hound,2,19,D3.jpg,D,D,1
18067-91921,919215741319732,terrier,2,19,B12.jpg,B,B,1
18067-91921,919215741319732,terrier,2,19,B4.jpg,B,B,1
18067-91921,919215741319732,terrier,2,19,A7.jpg,A,A,1
18067-91921,919215741319732,terrier,2,19,A12.jpg,A,A,1
18067-91921,919215741319732,terrier,2,19,D3.jpg,D,D,1
18067-91921,919215741319732,terrier,2,20,B7.jpg,B,B,1
18067-91921,919215741319732,terrier,2,20,A10.jpg,A,A,1
18067-91921,919215741319732,terrier,2,20,C1.jpg,C,C,1
18067-91921,919215741319732,terrier,2,20,A4.jpg,A,A,1
18067-91921,919215741319732,terrier,2,20,D5.jpg,D,D,1
18067-91921,180672638373464,hound,2,20,B7.jpg,B,B,1
18067-91921,180672638373464,hound,2,20,A10.jpg,C,A,0
18067-91921,180672638373464,hound,2,20,C1.jpg,C,C,1
18067-91921,180672638373464,hound,2,20,A4.jpg,C,A,0
18067-91921,180672638373464,hound,2,20,D5.jpg,D,D,1
18067-91921,919215741319732,terrier,2,21,B12.jpg,B,B,1
18067-91921,919215741319732,terrier,2,21,C5.jpg,C,C,1
18067-91921,919215741319732,terrier,2,21,D3.jpg,D,D,1
18067-91921,919215741319732,terrier,2,21,B2.jpg,B,B,1
18067-91921,919215741319732,terrier,2,21,C9.jpg,C,C,1
18067-91921,180672638373464,hound,2,21,B12.jpg,B,B,1
18067-91921,180672638373464,hound,2,21,C5.jpg,C,C,1
18067-91921,180672638373464,hound,2,21,D3.jpg,D,D,1
18067-91921,180672638373464,hound,2,21,B2.jpg,B,B,1
18067-91921,180672638373464,hound,2,21,C9.jpg,C,C,1
18067-91921,180672638373464,hound,2,22,D2.jpg,D,D,1
18067-91921,180672638373464,hound,2,22,C6.jpg,C,C,1
18067-91921,180672638373464,hound,2,22,D5.jpg,Nada,D,0
18067-91921,180672638373464,hound,2,22,D7.jpg,D,D,1
18067-91921,180672638373464,hound,2,22,C10.jpg,C,C,1
18067-91921,919215741319732,terrier,2,22,D2.jpg,D,D,1
18067-91921,919215741319732,terrier,2,22,C6.jpg,C,C,1
18067-91921,919215741319732,terrier,2,22,D5.jpg,D,D,1
18067-91921,919215741319732,terrier,2,22,D7.jpg,D,D,1
18067-91921,919215741319732,terrier,2,22,C10.jpg,C,C,1
18067-91921,180672638373464,hound,2,23,C10.jpg,C,C,1
18067-91921,180672638373464,hound,2,23,C9.jpg,B,C,0
18067-91921,180672638373464,hound,2,23,D8.jpg,D,D,1
18067-91921,180672638373464,hound,2,23,A7.jpg,A,A,1
18067-91921,180672638373464,hound,2,23,A8.jpg,A,A,1
18067-91921,919215741319732,terrier,2,23,C10.jpg,C,C,1
18067-91921,919215741319732,terrier,2,23,C9.jpg,C,C,1
18067-91921,919215741319732,terrier,2,23,D8.jpg,D,D,1
18067-91921,919215741319732,terrier,2,23,A7.jpg,A,A,1
18067-91921,919215741319732,terrier,2,23,A8.jpg,A,A,1
18067-91921,180672638373464,hound,2,24,A8.jpg,A,A,1
18067-91921,180672638373464,hound,2,24,C9.jpg,C,C,1
18067-91921,180672638373464,hound,2,24,D9.jpg,D,D,1
18067-91921,180672638373464,hound,2,24,D5.jpg,D,D,1
18067-91921,180672638373464,hound,2,24,D2.jpg,D,D,1
18067-91921,919215741319732,terrier,2,24,A8.jpg,A,A,1
18067-91921,919215741319732,terrier,2,24,C9.jpg,C,C,1
18067-91921,919215741319732,terrier,2,24,D9.jpg,D,D,1
18067-91921,919215741319732,terrier,2,24,D5.jpg,D,D,1
18067-91921,919215741319732,terrier,2,24,D2.jpg,D,D,1
18067-91921,180672638373464,hound,2,25,B12.jpg,B,B,1
18067-91921,180672638373464,hound,2,25,A2.jpg,A,A,1
18067-91921,180672638373464,hound,2,25,A6.jpg,A,A,1
18067-91921,180672638373464,hound,2,25,A7.jpg,A,A,1
18067-91921,180672638373464,hound,2,25,C6.jpg,C,C,1
18067-91921,919215741319732,terrier,2,25,B12.jpg,B,B,1
18067-91921,919215741319732,terrier,2,25,A2.jpg,A,A,1
18067-91921,919215741319732,terrier,2,25,A6.jpg,A,A,1
18067-91921,919215741319732,terrier,2,25,A7.jpg,A,A,1
18067-91921,919215741319732,terrier,2,25,C6.jpg,C,C,1
12379-51238,123795257479166,terrier,1,2,C2.jpg,C,C,1
12379-51238,123795257479166,terrier,1,2,A4.jpg,A,A,1
12379-51238,123795257479166,terrier,1,2,A7.jpg,A,A,1
12379-51238,123795257479166,terrier,1,2,A11.jpg,A,A,1
12379-51238,123795257479166,terrier,1,2,C1.jpg,C,C,1
12379-51238,512381829158551,hound,1,2,B4.jpg,D,B,0
12379-51238,512381829158551,hound,1,2,D11.jpg,D,D,1
12379-51238,512381829158551,hound,1,2,B12.jpg,B,B,1
12379-51238,512381829158551,hound,1,2,D9.jpg,D,D,1
12379-51238,512381829158551,hound,1,2,D12.jpg,D,D,1
12379-51238,123795257479166,terrier,1,3,C7.jpg,C,C,1
12379-51238,123795257479166,terrier,1,3,C1.jpg,C,C,1
12379-51238,123795257479166,terrier,1,3,C6.jpg,C,C,1
12379-51238,123795257479166,terrier,1,3,C10.jpg,A,C,0
12379-51238,123795257479166,terrier,1,3,A2.jpg,A,A,1
12379-51238,512381829158551,hound,1,3,D5.jpg,D,D,1
12379-51238,512381829158551,hound,1,3,B3.jpg,B,B,1
12379-51238,512381829158551,hound,1,3,D4.jpg,D,D,1
12379-51238,512381829158551,hound,1,3,D1.jpg,D,D,1
12379-51238,512381829158551,hound,1,3,B12.jpg,B,B,1
12379-51238,123795257479166,terrier,1,4,C7.jpg,C,C,1
12379-51238,123795257479166,terrier,1,4,C10.jpg,C,C,1
12379-51238,123795257479166,terrier,1,4,C6.jpg,C,C,1
12379-51238,123795257479166,terrier,1,4,C2.jpg,A,C,0
12379-51238,123795257479166,terrier,1,4,A7.jpg,A,A,1
12379-51238,512381829158551,hound,1,4,D12.jpg,D,D,1
12379-51238,512381829158551,hound,1,4,D11.jpg,D,D,1
12379-51238,512381829158551,hound,1,4,D3.jpg,D,D,1
12379-51238,512381829158551,hound,1,4,D5.jpg,D,D,1
12379-51238,512381829158551,hound,1,4,B8.jpg,D,B,0
12379-51238,123795257479166,terrier,1,5,C10.jpg,C,C,1
12379-51238,123795257479166,terrier,1,5,C8.jpg,C,C,1
12379-51238,123795257479166,terrier,1,5,A10.jpg,C,A,0
12379-51238,123795257479166,terrier,1,5,A7.jpg,A,A,1
12379-51238,123795257479166,terrier,1,5,A3.jpg,A,A,1
12379-51238,512381829158551,hound,1,5,D11.jpg,D,D,1
12379-51238,512381829158551,hound,1,5,B6.jpg,B,B,1
12379-51238,512381829158551,hound,1,5,D7.jpg,D,D,1
12379-51238,512381829158551,hound,1,5,B3.jpg,B,B,1
12379-51238,512381829158551,hound,1,5,B9.jpg,B,B,1
12379-51238,123795257479166,terrier,1,6,C2.jpg,C,C,1
12379-51238,123795257479166,terrier,1,6,C1.jpg,C,C,1
12379-51238,123795257479166,terrier,1,6,A8.jpg,A,A,1
12379-51238,123795257479166,terrier,1,6,A6.jpg,A,A,1
12379-51238,123795257479166,terrier,1,6,C8.jpg,C,C,1
12379-51238,512381829158551,hound,1,6,B11.jpg,B,B,1
12379-51238,512381829158551,hound,1,6,B7.jpg,B,B,1
12379-51238,512381829158551,hound,1,6,D5.jpg,D,D,1
12379-51238,512381829158551,hound,1,6,B10.jpg,B,B,1
12379-51238,512381829158551,hound,1,6,D1.jpg,D,D,1
12379-51238,512381829158551,hound,1,7,D1.jpg,D,D,1
12379-51238,512381829158551,hound,1,7,D6.jpg,D,D,1
12379-51238,512381829158551,hound,1,7,B7.jpg,B,B,1
12379-51238,512381829158551,hound,1,7,B8.jpg,B,B,1
12379-51238,512381829158551,hound,1,7,B10.jpg,B,B,1
12379-51238,123795257479166,terrier,1,7,A2.jpg,A,A,1
12379-51238,123795257479166,terrier,1,7,A6.jpg,A,A,1
12379-51238,123795257479166,terrier,1,7,A11.jpg,A,A,1
12379-51238,123795257479166,terrier,1,7,A3.jpg,C,A,0
12379-51238,123795257479166,terrier,1,7,A8.jpg,A,A,1
12379-51238,512381829158551,hound,1,8,D1.jpg,D,D,1
12379-51238,512381829158551,hound,1,8,D11.jpg,D,D,1
12379-51238,512381829158551,hound,1,8,B9.jpg,B,B,1
12379-51238,512381829158551,hound,1,8,B12.jpg,B,B,1
12379-51238,512381829158551,hound,1,8,B8.jpg,B,B,1
12379-51238,123795257479166,terrier,1,8,A5.jpg,A,A,1
12379-51238,123795257479166,terrier,1,8,C10.jpg,C,C,1
12379-51238,123795257479166,terrier,1,8,C9.jpg,C,C,1
12379-51238,123795257479166,terrier,1,8,C5.jpg,C,C,1
12379-51238,123795257479166,terrier,1,8,A8.jpg,A,A,1
12379-51238,512381829158551,hound,1,9,D2.jpg,D,D,1
12379-51238,512381829158551,hound,1,9,B5.jpg,B,B,1
12379-51238,512381829158551,hound,1,9,B9.jpg,B,B,1
12379-51238,512381829158551,hound,1,9,D5.jpg,D,D,1
12379-51238,512381829158551,hound,1,9,D1.jpg,D,D,1
12379-51238,123795257479166,terrier,1,9,A10.jpg,A,A,1
12379-51238,123795257479166,terrier,1,9,A11.jpg,A,A,1
12379-51238,123795257479166,terrier,1,9,C9.jpg,C,C,1
12379-51238,123795257479166,terrier,1,9,C8.jpg,C,C,1
12379-51238,123795257479166,terrier,1,9,C7.jpg,C,C,1
12379-51238,512381829158551,hound,1,10,B3.jpg,B,B,1
12379-51238,512381829158551,hound,1,10,D1.jpg,D,D,1
12379-51238,512381829158551,hound,1,10,D9.jpg,D,D,1
12379-51238,512381829158551,hound,1,10,D5.jpg,D,D,1
12379-51238,512381829158551,hound,1,10,D7.jpg,D,D,1
12379-51238,123795257479166,terrier,1,10,C2.jpg,C,C,1
12379-51238,123795257479166,terrier,1,10,C9.jpg,C,C,1
12379-51238,123795257479166,terrier,1,10,C4.jpg,C,C,1
12379-51238,123795257479166,terrier,1,10,A3.jpg,A,A,1
12379-51238,123795257479166,terrier,1,10,C1.jpg,C,C,1
12379-51238,512381829158551,hound,1,11,D9.jpg,D,D,1
12379-51238,512381829158551,hound,1,11,D5.jpg,D,D,1
12379-51238,512381829158551,hound,1,11,B8.jpg,B,B,1
12379-51238,512381829158551,hound,1,11,D1.jpg,D,D,1
12379-51238,512381829158551,hound,1,11,B7.jpg,B,B,1
12379-51238,123795257479166,terrier,1,11,A9.jpg,A,A,1
12379-51238,123795257479166,terrier,1,11,C9.jpg,C,C,1
12379-51238,123795257479166,terrier,1,11,C8.jpg,C,C,1
12379-51238,123795257479166,terrier,1,11,C12.jpg,C,C,1
12379-51238,123795257479166,terrier,1,11,A5.jpg,A,A,1
12379-51238,123795257479166,terrier,1,12,A8.jpg,A,A,1
12379-51238,123795257479166,terrier,1,12,C7.jpg,C,C,1
12379-51238,123795257479166,terrier,1,12,C12.jpg,C,C,1
12379-51238,123795257479166,terrier,1,12,C4.jpg,C,C,1
12379-51238,123795257479166,terrier,1,12,C2.jpg,C,C,1
12379-51238,512381829158551,hound,1,12,B11.jpg,B,B,1
12379-51238,512381829158551,hound,1,12,D1.jpg,D,D,1
12379-51238,512381829158551,hound,1,12,D10.jpg,D,D,1
12379-51238,512381829158551,hound,1,12,D6.jpg,D,D,1
12379-51238,512381829158551,hound,1,12,B3.jpg,B,B,1
12379-51238,123795257479166,terrier,1,13,C4.jpg,C,C,1
12379-51238,123795257479166,terrier,1,13,A3.jpg,A,A,1
12379-51238,123795257479166,terrier,1,13,A5.jpg,A,A,1
12379-51238,123795257479166,terrier,1,13,C11.jpg,C,C,1
12379-51238,123795257479166,terrier,1,13,C10.jpg,C,C,1
12379-51238,512381829158551,hound,1,13,B12.jpg,B,B,1
12379-51238,512381829158551,hound,1,13,D4.jpg,D,D,1
12379-51238,512381829158551,hound,1,13,D11.jpg,D,D,1
12379-51238,512381829158551,hound,1,13,B3.jpg,B,B,1
12379-51238,512381829158551,hound,1,13,B10.jpg,B,B,1
12379-51238,123795257479166,terrier,1,14,C1.jpg,C,C,1
12379-51238,123795257479166,terrier,1,14,C9.jpg,C,C,1
12379-51238,123795257479166,terrier,1,14,C2.jpg,C,C,1
12379-51238,123795257479166,terrier,1,14,A7.jpg,A,A,1
12379-51238,123795257479166,terrier,1,14,A10.jpg,A,A,1
12379-51238,512381829158551,hound,1,14,D3.jpg,D,D,1
12379-51238,512381829158551,hound,1,14,B4.jpg,B,B,1
12379-51238,512381829158551,hound,1,14,D1.jpg,D,D,1
12379-51238,512381829158551,hound,1,14,D8.jpg,D,D,1
12379-51238,512381829158551,hound,1,14,B11.jpg,B,B,1
12379-51238,512381829158551,hound,1,15,B2.jpg,B,B,1
12379-51238,512381829158551,hound,1,15,D2.jpg,D,D,1
12379-51238,512381829158551,hound,1,15,B11.jpg,B,B,1
12379-51238,512381829158551,hound,1,15,D9.jpg,D,D,1
12379-51238,512381829158551,hound,1,15,B3.jpg,B,B,1
12379-51238,123795257479166,terrier,1,15,C6.jpg,C,C,1
12379-51238,123795257479166,terrier,1,15,A4.jpg,C,A,0
12379-51238,123795257479166,terrier,1,15,A3.jpg,A,A,1
12379-51238,123795257479166,terrier,1,15,A5.jpg,A,A,1
12379-51238,123795257479166,terrier,1,15,A7.jpg,A,A,1
12379-51238,123795257479166,terrier,1,16,C1.jpg,C,C,1
12379-51238,123795257479166,terrier,1,16,A6.jpg,A,A,1
12379-51238,123795257479166,terrier,1,16,C7.jpg,C,C,1
12379-51238,123795257479166,terrier,1,16,C11.jpg,C,C,1
12379-51238,123795257479166,terrier,1,16,C8.jpg,C,C,1
12379-51238,512381829158551,hound,1,16,D1.jpg,D,D,1
12379-51238,512381829158551,hound,1,16,D10.jpg,D,D,1
12379-51238,512381829158551,hound,1,16,B4.jpg,B,B,1
12379-51238,512381829158551,hound,1,16,D4.jpg,D,D,1
12379-51238,512381829158551,hound,1,16,B3.jpg,B,B,1
12379-51238,512381829158551,hound,1,17,B7.jpg,B,B,1
12379-51238,512381829158551,hound,1,17,B9.jpg,B,B,1
12379-51238,512381829158551,hound,1,17,B6.jpg,B,B,1
12379-51238,512381829158551,hound,1,17,D8.jpg,D,D,1
12379-51238,512381829158551,hound,1,17,B3.jpg,B,B,1
12379-51238,123795257479166,terrier,1,17,C12.jpg,C,C,1
12379-51238,123795257479166,terrier,1,17,C7.jpg,C,C,1
12379-51238,123795257479166,terrier,1,17,C11.jpg,C,C,1
12379-51238,123795257479166,terrier,1,17,A6.jpg,A,A,1
12379-51238,123795257479166,terrier,1,17,C8.jpg,C,C,1
12379-51238,123795257479166,terrier,1,18,A4.jpg,A,A,1
12379-51238,123795257479166,terrier,1,18,A1.jpg,A,A,1
12379-51238,123795257479166,terrier,1,18,A5.jpg,A,A,1
12379-51238,123795257479166,terrier,1,18,C5.jpg,C,C,1
12379-51238,123795257479166,terrier,1,18,A2.jpg,A,A,1
12379-51238,512381829158551,hound,1,18,D4.jpg,D,D,1
12379-51238,512381829158551,hound,1,18,D2.jpg,D,D,1
12379-51238,512381829158551,hound,1,18,B2.jpg,B,B,1
12379-51238,512381829158551,hound,1,18,D8.jpg,D,D,1
12379-51238,512381829158551,hound,1,18,B10.jpg,B,B,1
12379-51238,512381829158551,hound,1,19,D8.jpg,D,D,1
12379-51238,512381829158551,hound,1,19,D7.jpg,D,D,1
12379-51238,512381829158551,hound,1,19,D9.jpg,D,D,1
12379-51238,512381829158551,hound,1,19,D12.jpg,D,D,1
12379-51238,512381829158551,hound,1,19,B9.jpg,B,B,1
12379-51238,123795257479166,terrier,1,19,C7.jpg,C,C,1
12379-51238,123795257479166,terrier,1,19,C6.jpg,C,C,1
12379-51238,123795257479166,terrier,1,19,C10.jpg,C,C,1
12379-51238,123795257479166,terrier,1,19,A9.jpg,A,A,1
12379-51238,123795257479166,terrier,1,19,A4.jpg,A,A,1
12379-51238,123795257479166,terrier,1,20,C11.jpg,C,C,1
12379-51238,123795257479166,terrier,1,20,C9.jpg,C,C,1
12379-51238,123795257479166,terrier,1,20,C6.jpg,C,C,1
12379-51238,123795257479166,terrier,1,20,C10.jpg,C,C,1
12379-51238,123795257479166,terrier,1,20,A12.jpg,A,A,1
12379-51238,512381829158551,hound,1,20,D11.jpg,D,D,1
12379-51238,512381829158551,hound,1,20,B5.jpg,B,B,1
12379-51238,512381829158551,hound,1,20,B8.jpg,B,B,1
12379-51238,512381829158551,hound,1,20,B10.jpg,B,B,1
12379-51238,512381829158551,hound,1,20,D9.jpg,D,D,1
12379-51238,123795257479166,terrier,1,21,C8.jpg,C,C,1
12379-51238,123795257479166,terrier,1,21,A5.jpg,A,A,1
12379-51238,123795257479166,terrier,1,21,C11.jpg,C,C,1
12379-51238,123795257479166,terrier,1,21,C10.jpg,C,C,1
12379-51238,123795257479166,terrier,1,21,C6.jpg,C,C,1
12379-51238,512381829158551,hound,1,21,B10.jpg,B,B,1
12379-51238,512381829158551,hound,1,21,B8.jpg,B,B,1
12379-51238,512381829158551,hound,1,21,B7.jpg,B,B,1
12379-51238,512381829158551,hound,1,21,B6.jpg,B,B,1
12379-51238,512381829158551,hound,1,21,D6.jpg,D,D,1
12379-51238,123795257479166,terrier,1,22,C9.jpg,C,C,1
12379-51238,123795257479166,terrier,1,22,A6.jpg,A,A,1
12379-51238,123795257479166,terrier,1,22,A3.jpg,A,A,1
12379-51238,123795257479166,terrier,1,22,A5.jpg,A,A,1
12379-51238,123795257479166,terrier,1,22,A2.jpg,A,A,1
12379-51238,512381829158551,hound,1,22,D1.jpg,D,D,1
12379-51238,512381829158551,hound,1,22,D8.jpg,D,D,1
12379-51238,512381829158551,hound,1,22,B3.jpg,B,B,1
12379-51238,512381829158551,hound,1,22,B6.jpg,B,B,1
12379-51238,512381829158551,hound,1,22,D3.jpg,D,D,1
12379-51238,123795257479166,terrier,1,23,A3.jpg,A,A,1
12379-51238,123795257479166,terrier,1,23,C9.jpg,C,C,1
12379-51238,123795257479166,terrier,1,23,C8.jpg,C,C,1
12379-51238,123795257479166,terrier,1,23,A9.jpg,A,A,1
12379-51238,123795257479166,terrier,1,23,A12.jpg,A,A,1
12379-51238,512381829158551,hound,1,23,D7.jpg,D,D,1
12379-51238,512381829158551,hound,1,23,B1.jpg,B,B,1
12379-51238,512381829158551,hound,1,23,D10.jpg,D,D,1
12379-51238,512381829158551,hound,1,23,D8.jpg,D,D,1
12379-51238,512381829158551,hound,1,23,D11.jpg,D,D,1
12379-51238,123795257479166,terrier,1,24,C10.jpg,C,C,1
12379-51238,123795257479166,terrier,1,24,A4.jpg,A,A,1
12379-51238,123795257479166,terrier,1,24,A8.jpg,A,A,1
12379-51238,123795257479166,terrier,1,24,A7.jpg,A,A,1
12379-51238,123795257479166,terrier,1,24,A6.jpg,A,A,1
12379-51238,512381829158551,hound,1,24,B5.jpg,B,B,1
12379-51238,512381829158551,hound,1,24,D10.jpg,D,D,1
12379-51238,512381829158551,hound,1,24,D6.jpg,D,D,1
12379-51238,512381829158551,hound,1,24,B2.jpg,B,B,1
12379-51238,512381829158551,hound,1,24,D3.jpg,D,D,1
12379-51238,123795257479166,terrier,1,25,C12.jpg,C,C,1
12379-51238,123795257479166,terrier,1,25,C9.jpg,C,C,1
12379-51238,123795257479166,terrier,1,25,C8.jpg,C,C,1
12379-51238,123795257479166,terrier,1,25,A6.jpg,A,A,1
12379-51238,123795257479166,terrier,1,25,C7.jpg,C,C,1
12379-51238,512381829158551,hound,1,25,B1.jpg,B,B,1
12379-51238,512381829158551,hound,1,25,B11.jpg,B,B,1
12379-51238,512381829158551,hound,1,25,D10.jpg,D,D,1
12379-51238,512381829158551,hound,1,25,D8.jpg,D,D,1
12379-51238,512381829158551,hound,1,25,B8.jpg,B,B,1
12379-51238,123795257479166,terrier,2,1,D5.jpg,D,D,1
12379-51238,123795257479166,terrier,2,1,A11.jpg,A,A,1
12379-51238,123795257479166,terrier,2,1,B12.jpg,B,B,1
12379-51238,123795257479166,terrier,2,1,A2.jpg,A,A,1
12379-51238,123795257479166,terrier,2,1,D11.jpg,C,D,0
12379-51238,512381829158551,hound,2,1,D5.jpg,D,D,1
12379-51238,512381829158551,hound,2,1,A11.jpg,A,A,1
12379-51238,512381829158551,hound,2,1,B12.jpg,B,B,1
12379-51238,512381829158551,hound,2,1,A2.jpg,A,A,1
12379-51238,512381829158551,hound,2,1,D11.jpg,D,D,1
12379-51238,123795257479166,terrier,2,2,A6.jpg,A,A,1
12379-51238,123795257479166,terrier,2,2,D4.jpg,C,D,0
12379-51238,123795257479166,terrier,2,2,C6.jpg,C,C,1
12379-51238,123795257479166,terrier,2,2,A5.jpg,A,A,1
12379-51238,123795257479166,terrier,2,2,B2.jpg,D,B,0
12379-51238,512381829158551,hound,2,2,A6.jpg,A,A,1
12379-51238,512381829158551,hound,2,2,D4.jpg,D,D,1
12379-51238,512381829158551,hound,2,2,C6.jpg,C,C,1
12379-51238,512381829158551,hound,2,2,A5.jpg,A,A,1
12379-51238,512381829158551,hound,2,2,B2.jpg,B,B,1
12379-51238,512381829158551,hound,2,3,D9.jpg,D,D,1
12379-51238,512381829158551,hound,2,3,D1.jpg,D,D,1
12379-51238,512381829158551,hound,2,3,C4.jpg,C,C,1
12379-51238,512381829158551,hound,2,3,B12.jpg,B,B,1
12379-51238,512381829158551,hound,2,3,A2.jpg,A,A,1
12379-51238,123795257479166,terrier,2,3,D9.jpg,B,D,0
12379-51238,123795257479166,terrier,2,3,D1.jpg,Nada,D,0
12379-51238,123795257479166,terrier,2,3,C4.jpg,C,C,1
12379-51238,123795257479166,terrier,2,3,B12.jpg,D,B,0
12379-51238,123795257479166,terrier,2,3,A2.jpg,A,A,1
12379-51238,123795257479166,terrier,2,4,B2.jpg,B,B,1
12379-51238,123795257479166,terrier,2,4,B11.jpg,B,B,1
12379-51238,123795257479166,terrier,2,4,D6.jpg,D,D,1
12379-51238,123795257479166,terrier,2,4,B8.jpg,D,B,0
12379-51238,123795257479166,terrier,2,4,A4.jpg,A,A,1
12379-51238,512381829158551,hound,2,4,B2.jpg,B,B,1
12379-51238,512381829158551,hound,2,4,B11.jpg,B,B,1
12379-51238,512381829158551,hound,2,4,D6.jpg,D,D,1
12379-51238,512381829158551,hound,2,4,B8.jpg,B,B,1
12379-51238,512381829158551,hound,2,4,A4.jpg,A,A,1
12379-51238,123795257479166,terrier,2,5,B12.jpg,C,B,0
12379-51238,123795257479166,terrier,2,5,D7.jpg,D,D,1
12379-51238,123795257479166,terrier,2,5,B5.jpg,D,B,0
12379-51238,123795257479166,terrier,2,5,B8.jpg,B,B,1
12379-51238,123795257479166,terrier,2,5,C6.jpg,C,C,1
12379-51238,512381829158551,hound,2,5,B12.jpg,B,B,1
12379-51238,512381829158551,hound,2,5,D7.jpg,D,D,1
12379-51238,512381829158551,hound,2,5,B5.jpg,B,B,1
12379-51238,512381829158551,hound,2,5,B8.jpg,B,B,1
12379-51238,512381829158551,hound,2,5,C6.jpg,A,C,0
12379-51238,123795257479166,terrier,2,6,B9.jpg,B,B,1
12379-51238,123795257479166,terrier,2,6,B6.jpg,B,B,1
12379-51238,123795257479166,terrier,2,6,C8.jpg,C,C,1
12379-51238,123795257479166,terrier,2,6,D2.jpg,D,D,1
12379-51238,123795257479166,terrier,2,6,B11.jpg,Nada,B,0
12379-51238,512381829158551,hound,2,6,B9.jpg,B,B,1
12379-51238,512381829158551,hound,2,6,B6.jpg,B,B,1
12379-51238,512381829158551,hound,2,6,C8.jpg,C,C,1
12379-51238,512381829158551,hound,2,6,D2.jpg,D,D,1
12379-51238,512381829158551,hound,2,6,B11.jpg,D,B,0
12379-51238,123795257479166,terrier,2,7,C1.jpg,C,C,1
12379-51238,123795257479166,terrier,2,7,C2.jpg,C,C,1
12379-51238,123795257479166,terrier,2,7,B9.jpg,B,B,1
12379-51238,123795257479166,terrier,2,7,A8.jpg,A,A,1
12379-51238,123795257479166,terrier,2,7,D8.jpg,D,D,1
12379-51238,512381829158551,hound,2,7,C1.jpg,C,C,1
12379-51238,512381829158551,hound,2,7,C2.jpg,C,C,1
12379-51238,512381829158551,hound,2,7,B9.jpg,B,B,1
12379-51238,512381829158551,hound,2,7,A8.jpg,A,A,1
