Dyad,Player,Raza,Stage,Round,Object,Label,Kind,Correct
71372-71372,713722383964551,terrier,5,2,A5.jpg,A,A,1
71372-71372,713722383964551,terrier,5,2,A7.jpg,A,A,1
71372-71372,713722383964551,terrier,5,2,A2.jpg,C,A,0
71372-71372,713722383964551,terrier,5,3,C12.jpg,C,C,1
71372-71372,713722383964551,terrier,5,3,A12.jpg,C,A,0
71372-71372,713722383964551,terrier,5,3,A5.jpg,A,A,1
71372-71372,713722383964551,terrier,5,3,A7.jpg,A,A,1
71372-71372,713722383964551,terrier,5,3,A6.jpg,A,A,1
71372-71372,713722383964551,terrier,5,4,A8.jpg,A,A,1
71372-71372,713722383964551,terrier,5,4,C11.jpg,C,C,1
71372-71372,713722383964551,terrier,5,4,A6.jpg,A,A,1
71372-71372,713722383964551,terrier,5,4,A7.jpg,A,A,1
71372-71372,713722383964551,terrier,5,4,C12.jpg,C,C,1
71372-71372,713722383964551,terrier,5,5,A10.jpg,C,A,0
71372-71372,713722383964551,terrier,5,5,C5.jpg,C,C,1
71372-71372,713722383964551,terrier,5,5,C11.jpg,C,C,1
71372-71372,713722383964551,terrier,5,5,C1.jpg,C,C,1
71372-71372,713722383964551,terrier,5,5,C9.jpg,C,C,1
71372-71372,713722383964551,terrier,5,6,A10.jpg,C,A,0
71372-71372,713722383964551,terrier,5,6,A11.jpg,A,A,1
71372-71372,713722383964551,terrier,5,6,C9.jpg,A,C,0
71372-71372,713722383964551,terrier,5,6,C10.jpg,C,C,1
71372-71372,713722383964551,terrier,5,6,C5.jpg,C,C,1
71372-71372,713722383964551,terrier,5,7,A5.jpg,A,A,1
71372-71372,713722383964551,terrier,5,7,C10.jpg,C,C,1
71372-71372,713722383964551,terrier,5,7,C3.jpg,C,C,1
71372-71372,713722383964551,terrier,5,7,C2.jpg,C,C,1
71372-71372,713722383964551,terrier,5,7,C9.jpg,C,C,1
71372-71372,713722383964551,terrier,5,8,C11.jpg,C,C,1
71372-71372,713722383964551,terrier,5,8,C1.jpg,C,C,1
71372-71372,713722383964551,terrier,5,8,C4.jpg,C,C,1
71372-71372,713722383964551,terrier,5,8,A3.jpg,C,A,0
71372-71372,713722383964551,terrier,5,8,A7.jpg,A,A,1
71372-71372,713722383964551,terrier,5,9,C7.jpg,C,C,1
71372-71372,713722383964551,terrier,5,9,A7.jpg,A,A,1
71372-71372,713722383964551,terrier,5,9,A12.jpg,C,A,0
71372-71372,713722383964551,terrier,5,9,C2.jpg,C,C,1
71372-71372,713722383964551,terrier,5,9,A10.jpg,A,A,1
71372-71372,713722383964551,terrier,5,10,A12.jpg,A,A,1
71372-71372,713722383964551,terrier,5,10,C6.jpg,C,C,1
71372-71372,713722383964551,terrier,5,10,C12.jpg,C,C,1
71372-71372,713722383964551,terrier,5,10,C4.jpg,C,C,1
71372-71372,713722383964551,terrier,5,10,C3.jpg,C,C,1
71372-71372,713722383964551,terrier,5,11,A8.jpg,A,A,1
71372-71372,713722383964551,terrier,5,11,C3.jpg,C,C,1
71372-71372,713722383964551,terrier,5,11,A10.jpg,A,A,1
71372-71372,713722383964551,terrier,5,11,A2.jpg,A,A,1
71372-71372,713722383964551,terrier,5,11,C7.jpg,C,C,1
71372-71372,713722383964551,terrier,5,12,A12.jpg,A,A,1
71372-71372,713722383964551,terrier,5,12,C9.jpg,C,C,1
71372-71372,713722383964551,terrier,5,12,A11.jpg,C,A,0
71372-71372,713722383964551,terrier,5,12,A8.jpg,A,A,1
71372-71372,713722383964551,terrier,5,12,C6.jpg,C,C,1
71372-71372,713722383964551,terrier,5,13,A9.jpg,Nada,A,0
71372-71372,713722383964551,terrier,5,13,C9.jpg,C,C,1
71372-71372,713722383964551,terrier,5,13,C1.jpg,C,C,1
71372-71372,713722383964551,terrier,5,13,A7.jpg,A,A,1
71372-71372,713722383964551,terrier,5,13,C11.jpg,C,C,1
71372-71372,713722383964551,terrier,5,14,A4.jpg,A,A,1
71372-71372,713722383964551,terrier,5,14,A3.jpg,A,A,1
71372-71372,713722383964551,terrier,5,14,A5.jpg,A,A,1
71372-71372,713722383964551,terrier,5,14,C11.jpg,C,C,1
71372-71372,713722383964551,terrier,5,14,A9.jpg,A,A,1
71372-71372,713722383964551,terrier,5,15,A2.jpg,A,A,1
71372-71372,713722383964551,terrier,5,15,A3.jpg,A,A,1
71372-71372,713722383964551,terrier,5,15,C5.jpg,C,C,1
71372-71372,713722383964551,terrier,5,15,C6.jpg,C,C,1
71372-71372,713722383964551,terrier,5,15,C2.jpg,C,C,1
71372-71372,713722383964551,terrier,5,16,C5.jpg,C,C,1
71372-71372,713722383964551,terrier,5,16,C1.jpg,C,C,1
71372-71372,713722383964551,terrier,5,16,C10.jpg,C,C,1
71372-71372,713722383964551,terrier,5,16,C9.jpg,C,C,1
71372-71372,713722383964551,terrier,5,16,C4.jpg,C,C,1
71372-71372,713722383964551,terrier,5,17,C6.jpg,C,C,1
71372-71372,713722383964551,terrier,5,17,A4.jpg,A,A,1
71372-71372,713722383964551,terrier,5,17,C9.jpg,C,C,1
71372-71372,713722383964551,terrier,5,17,A8.jpg,A,A,1
71372-71372,713722383964551,terrier,5,17,C4.jpg,C,C,1
71372-71372,713722383964551,terrier,5,18,A4.jpg,A,A,1
71372-71372,713722383964551,terrier,5,18,A10.jpg,A,A,1
71372-71372,713722383964551,terrier,5,18,C2.jpg,C,C,1
71372-71372,713722383964551,terrier,5,18,A3.jpg,A,A,1
71372-71372,713722383964551,terrier,5,18,C7.jpg,C,C,1
71372-71372,713722383964551,terrier,5,19,C9.jpg,C,C,1
71372-71372,713722383964551,terrier,5,19,A3.jpg,A,A,1
71372-71372,713722383964551,terrier,5,19,C6.jpg,C,C,1
71372-71372,713722383964551,terrier,5,19,A6.jpg,A,A,1
71372-71372,713722383964551,terrier,5,19,A4.jpg,A,A,1
71372-71372,713722383964551,terrier,5,20,C10.jpg,A,C,0
71372-71372,713722383964551,terrier,5,20,A7.jpg,C,A,0
71372-71372,713722383964551,terrier,5,20,C5.jpg,C,C,1
71372-71372,713722383964551,terrier,5,20,C6.jpg,C,C,1
71372-71372,713722383964551,terrier,5,20,C8.jpg,C,C,1
71372-71372,713722383964551,terrier,5,21,A12.jpg,A,A,1
71372-71372,713722383964551,terrier,5,21,A4.jpg,A,A,1
71372-71372,713722383964551,terrier,5,21,C10.jpg,C,C,1
71372-71372,713722383964551,terrier,5,21,A8.jpg,A,A,1
71372-71372,713722383964551,terrier,5,21,C4.jpg,C,C,1
71372-71372,713722383964551,terrier,5,22,A4.jpg,A,A,1
71372-71372,713722383964551,terrier,5,22,A10.jpg,A,A,1
71372-71372,713722383964551,terrier,5,22,A2.jpg,A,A,1
71372-71372,713722383964551,terrier,5,22,A11.jpg,A,A,1
71372-71372,713722383964551,terrier,5,22,A3.jpg,A,A,1
71372-71372,713722383964551,terrier,5,23,A4.jpg,A,A,1
71372-71372,713722383964551,terrier,5,23,A6.jpg,A,A,1
71372-71372,713722383964551,terrier,5,23,C5.jpg,C,C,1
71372-71372,713722383964551,terrier,5,23,A3.jpg,A,A,1
71372-71372,713722383964551,terrier,5,23,A2.jpg,A,A,1
71372-71372,713722383964551,terrier,5,24,A11.jpg,A,A,1
71372-71372,713722383964551,terrier,5,24,A8.jpg,A,A,1
71372-71372,713722383964551,terrier,5,24,C11.jpg,C,C,1
71372-71372,713722383964551,terrier,5,24,C4.jpg,C,C,1
71372-71372,713722383964551,terrier,5,24,C3.jpg,C,C,1
71372-71372,713722383964551,terrier,5,25,A1.jpg,A,A,1
71372-71372,713722383964551,terrier,5,25,C4.jpg,C,C,1
71372-71372,713722383964551,terrier,5,25,C7.jpg,C,C,1
71372-71372,713722383964551,terrier,5,25,A9.jpg,A,A,1
71372-71372,713722383964551,terrier,5,25,A11.jpg,A,A,1
71372-71372,713722383964551,terrier,6,1,B9.jpg,B,B,1
71372-71372,713722383964551,terrier,6,1,B3.jpg,C,B,0
71372-71372,713722383964551,terrier,6,1,B8.jpg,B,B,1
71372-71372,713722383964551,terrier,6,1,A2.jpg,A,A,1
71372-71372,713722383964551,terrier,6,1,C12.jpg,C,C,1
71372-71372,713722383964551,terrier,6,2,B5.jpg,B,B,1
71372-71372,713722383964551,terrier,6,2,D7.jpg,B,D,0
71372-71372,713722383964551,terrier,6,2,D6.jpg,B,D,0
71372-71372,713722383964551,terrier,6,2,B12.jpg,C,B,0
71372-71372,713722383964551,terrier,6,2,A8.jpg,A,A,1
71372-71372,713722383964551,terrier,6,3,A5.jpg,A,A,1
71372-71372,713722383964551,terrier,6,3,C3.jpg,C,C,1
71372-71372,713722383964551,terrier,6,3,A7.jpg,A,A,1
71372-71372,713722383964551,terrier,6,3,B9.jpg,B,B,1
71372-71372,713722383964551,terrier,6,3,D9.jpg,C,D,0
71372-71372,713722383964551,terrier,6,4,C4.jpg,C,C,1
71372-71372,713722383964551,terrier,6,4,C2.jpg,C,C,1
71372-71372,713722383964551,terrier,6,4,C7.jpg,C,C,1
71372-71372,713722383964551,terrier,6,4,D10.jpg,D,D,1
71372-71372,713722383964551,terrier,6,4,D7.jpg,B,D,0
71372-71372,713722383964551,terrier,6,5,A12.jpg,C,A,0
71372-71372,713722383964551,terrier,6,5,C12.jpg,C,C,1
71372-71372,713722383964551,terrier,6,5,B8.jpg,B,B,1
71372-71372,713722383964551,terrier,6,5,D9.jpg,B,D,0
71372-71372,713722383964551,terrier,6,5,C10.jpg,C,C,1
71372-71372,713722383964551,terrier,6,6,C3.jpg,C,C,1
71372-71372,713722383964551,terrier,6,6,C6.jpg,C,C,1
71372-71372,713722383964551,terrier,6,6,D2.jpg,B,D,0
71372-71372,713722383964551,terrier,6,6,A9.jpg,A,A,1
71372-71372,713722383964551,terrier,6,6,B9.jpg,B,B,1
71372-71372,713722383964551,terrier,6,7,B12.jpg,B,B,1
71372-71372,713722383964551,terrier,6,7,A7.jpg,A,A,1
71372-71372,713722383964551,terrier,6,7,A2.jpg,A,A,1
71372-71372,713722383964551,terrier,6,7,B11.jpg,D,B,0
71372-71372,713722383964551,terrier,6,7,D5.jpg,B,D,0
71372-71372,713722383964551,terrier,6,8,A9.jpg,A,A,1
71372-71372,713722383964551,terrier,6,8,D9.jpg,B,D,0
71372-71372,713722383964551,terrier,6,8,D7.jpg,B,D,0
71372-71372,713722383964551,terrier,6,8,B7.jpg,D,B,0
71372-71372,713722383964551,terrier,6,8,C11.jpg,C,C,1
71372-71372,713722383964551,terrier,6,9,C5.jpg,C,C,1
71372-71372,713722383964551,terrier,6,9,B7.jpg,B,B,1
71372-71372,713722383964551,terrier,6,9,A8.jpg,A,A,1
71372-71372,713722383964551,terrier,6,9,A4.jpg,A,A,1
71372-71372,713722383964551,terrier,6,9,B3.jpg,C,B,0
71372-71372,713722383964551,terrier,6,10,C7.jpg,C,C,1
71372-71372,713722383964551,terrier,6,10,D10.jpg,B,D,0
71372-71372,713722383964551,terrier,6,10,C9.jpg,C,C,1
71372-71372,713722383964551,terrier,6,10,B9.jpg,B,B,1
71372-71372,713722383964551,terrier,6,10,A11.jpg,A,A,1
71372-71372,713722383964551,terrier,6,11,D12.jpg,D,D,1
71372-71372,713722383964551,terrier,6,11,C3.jpg,C,C,1
71372-71372,713722383964551,terrier,6,11,D10.jpg,B,D,0
71372-71372,713722383964551,terrier,6,11,B8.jpg,B,B,1
71372-71372,713722383964551,terrier,6,11,D3.jpg,D,D,1
71372-71372,713722383964551,terrier,6,12,D11.jpg,D,D,1
71372-71372,713722383964551,terrier,6,12,B1.jpg,B,B,1
71372-71372,713722383964551,terrier,6,12,D9.jpg,B,D,0
71372-71372,713722383964551,terrier,6,12,D8.jpg,D,D,1
71372-71372,713722383964551,terrier,6,12,B3.jpg,B,B,1
71372-71372,713722383964551,terrier,6,13,A12.jpg,C,A,0
71372-71372,713722383964551,terrier,6,13,B12.jpg,B,B,1
71372-71372,713722383964551,terrier,6,13,A10.jpg,A,A,1
71372-71372,713722383964551,terrier,6,13,C2.jpg,C,C,1
71372-71372,713722383964551,terrier,6,13,C8.jpg,C,C,1
71372-71372,713722383964551,terrier,6,14,B12.jpg,B,B,1
71372-71372,713722383964551,terrier,6,14,C2.jpg,C,C,1
71372-71372,713722383964551,terrier,6,14,A11.jpg,A,A,1
71372-71372,713722383964551,terrier,6,14,A12.jpg,A,A,1
71372-71372,713722383964551,terrier,6,14,D11.jpg,D,D,1
71372-71372,713722383964551,terrier,6,15,C1.jpg,C,C,1
71372-71372,713722383964551,terrier,6,15,D7.jpg,D,D,1
71372-71372,713722383964551,terrier,6,15,D11.jpg,D,D,1
71372-71372,713722383964551,terrier,6,15,C8.jpg,C,C,1
71372-71372,713722383964551,terrier,6,15,C12.jpg,C,C,1
71372-71372,713722383964551,terrier,6,16,A7.jpg,A,A,1
71372-71372,713722383964551,terrier,6,16,C5.jpg,C,C,1
71372-71372,713722383964551,terrier,6,16,D8.jpg,D,D,1
71372-71372,713722383964551,terrier,6,16,D3.jpg,B,D,0
71372-71372,713722383964551,terrier,6,16,D7.jpg,B,D,0
71372-71372,713722383964551,terrier,6,17,C3.jpg,C,C,1
71372-71372,713722383964551,terrier,6,17,C5.jpg,C,C,1
71372-71372,713722383964551,terrier,6,17,D11.jpg,B,D,0
71372-71372,713722383964551,terrier,6,17,B6.jpg,D,B,0
71372-71372,713722383964551,terrier,6,17,C8.jpg,C,C,1
71372-71372,713722383964551,terrier,6,18,C5.jpg,C,C,1
71372-71372,713722383964551,terrier,6,18,C7.jpg,C,C,1
71372-71372,713722383964551,terrier,6,18,D1.jpg,D,D,1
71372-71372,713722383964551,terrier,6,18,B5.jpg,D,B,0
71372-71372,713722383964551,terrier,6,18,D4.jpg,D,D,1
71372-71372,713722383964551,terrier,6,19,A11.jpg,A,A,1
71372-71372,713722383964551,terrier,6,19,B9.jpg,B,B,1
71372-71372,713722383964551,terrier,6,19,D3.jpg,D,D,1
71372-71372,713722383964551,terrier,6,19,D8.jpg,D,D,1
71372-71372,713722383964551,terrier,6,19,A6.jpg,A,A,1
71372-71372,713722383964551,terrier,6,20,A5.jpg,A,A,1
71372-71372,713722383964551,terrier,6,20,D12.jpg,B,D,0
71372-71372,713722383964551,terrier,6,20,D10.jpg,B,D,0
71372-71372,713722383964551,terrier,6,20,D6.jpg,D,D,1
71372-71372,713722383964551,terrier,6,20,D11.jpg,D,D,1
71372-71372,713722383964551,terrier,6,21,C5.jpg,C,C,1
71372-71372,713722383964551,terrier,6,21,A10.jpg,A,A,1
71372-71372,713722383964551,terrier,6,21,A4.jpg,A,A,1
71372-71372,713722383964551,terrier,6,21,A7.jpg,A,A,1
71372-71372,713722383964551,terrier,6,21,C10.jpg,C,C,1
71372-71372,713722383964551,terrier,6,22,B9.jpg,B,B,1
71372-71372,713722383964551,terrier,6,22,B12.jpg,B,B,1
71372-71372,713722383964551,terrier,6,22,A1.jpg,A,A,1
71372-71372,713722383964551,terrier,6,22,C11.jpg,C,C,1
71372-71372,713722383964551,terrier,6,22,C5.jpg,C,C,1
71372-71372,713722383964551,terrier,6,23,A4.jpg,A,A,1
71372-71372,713722383964551,terrier,6,23,C8.jpg,C,C,1
71372-71372,713722383964551,terrier,6,23,D6.jpg,D,D,1
71372-71372,713722383964551,terrier,6,23,D1.jpg,D,D,1
71372-71372,713722383964551,terrier,6,23,A7.jpg,A,A,1
71372-71372,713722383964551,terrier,6,24,D1.jpg,D,D,1
71372-71372,713722383964551,terrier,6,24,A6.jpg,A,A,1
71372-71372,713722383964551,terrier,6,24,A3.jpg,A,A,1
71372-71372,713722383964551,terrier,6,24,D9.jpg,B,D,0
71372-71372,713722383964551,terrier,6,24,B12.jpg,B,B,1
71372-71372,713722383964551,terrier,6,25,B9.jpg,D,B,0
71372-71372,713722383964551,terrier,6,25,A1.jpg,A,A,1
71372-71372,713722383964551,terrier,6,25,C6.jpg,C,C,1
71372-71372,713722383964551,terrier,6,25,A7.jpg,A,A,1
71372-71372,713722383964551,terrier,6,25,D6.jpg,D,D,1
22361-22361,223618059750286,hound,5,1,D5.jpg,B,D,0
22361-22361,223618059750286,hound,5,1,D3.jpg,B,D,0
22361-22361,223618059750286,hound,5,1,D11.jpg,B,D,0
22361-22361,223618059750286,hound,5,1,B1.jpg,D,B,0
22361-22361,223618059750286,hound,5,1,B10.jpg,D,B,0
22361-22361,223618059750286,hound,5,2,D7.jpg,D,D,1
22361-22361,223618059750286,hound,5,2,B6.jpg,B,B,1
22361-22361,223618059750286,hound,5,2,D8.jpg,D,D,1
22361-22361,223618059750286,hound,5,2,B5.jpg,B,B,1
22361-22361,223618059750286,hound,5,2,B2.jpg,B,B,1
22361-22361,223618059750286,hound,5,3,B1.jpg,B,B,1
22361-22361,223618059750286,hound,5,3,B8.jpg,B,B,1
22361-22361,223618059750286,hound,5,3,B10.jpg,B,B,1
22361-22361,223618059750286,hound,5,3,B2.jpg,B,B,1
22361-22361,223618059750286,hound,5,3,B6.jpg,B,B,1
22361-22361,223618059750286,hound,5,4,B7.jpg,B,B,1
22361-22361,223618059750286,hound,5,4,D6.jpg,B,D,0
22361-22361,223618059750286,hound,5,4,B12.jpg,D,B,0
22361-22361,223618059750286,hound,5,4,B9.jpg,B,B,1
22361-22361,223618059750286,hound,5,4,D10.jpg,D,D,1
22361-22361,223618059750286,hound,5,5,D9.jpg,D,D,1
22361-22361,223618059750286,hound,5,5,B11.jpg,B,B,1
22361-22361,223618059750286,hound,5,5,D6.jpg,D,D,1
22361-22361,223618059750286,hound,5,5,B8.jpg,B,B,1
22361-22361,223618059750286,hound,5,5,D2.jpg,D,D,1
22361-22361,223618059750286,hound,5,6,D6.jpg,D,D,1
22361-22361,223618059750286,hound,5,6,B3.jpg,B,B,1
22361-22361,223618059750286,hound,5,6,D9.jpg,D,D,1
22361-22361,223618059750286,hound,5,6,D8.jpg,D,D,1
22361-22361,223618059750286,hound,5,6,B5.jpg,B,B,1
22361-22361,223618059750286,hound,5,7,B12.jpg,D,B,0
22361-22361,223618059750286,hound,5,7,D10.jpg,B,D,0
22361-22361,223618059750286,hound,5,7,B7.jpg,B,B,1
22361-22361,223618059750286,hound,5,7,B8.jpg,B,B,1
22361-22361,223618059750286,hound,5,7,D5.jpg,D,D,1
22361-22361,223618059750286,hound,5,8,B11.jpg,B,B,1
22361-22361,223618059750286,hound,5,8,D11.jpg,D,D,1
22361-22361,223618059750286,hound,5,8,D2.jpg,D,D,1
22361-22361,223618059750286,hound,5,8,B3.jpg,B,B,1
22361-22361,223618059750286,hound,5,8,B7.jpg,B,B,1
22361-22361,223618059750286,hound,5,9,D3.jpg,D,D,1
22361-22361,223618059750286,hound,5,9,D5.jpg,D,D,1
22361-22361,223618059750286,hound,5,9,B10.jpg,B,B,1
22361-22361,223618059750286,hound,5,9,D8.jpg,D,D,1
22361-22361,223618059750286,hound,5,9,D1.jpg,D,D,1
22361-22361,223618059750286,hound,5,10,D11.jpg,D,D,1
22361-22361,223618059750286,hound,5,10,B4.jpg,B,B,1
22361-22361,223618059750286,hound,5,10,D9.jpg,D,D,1
22361-22361,223618059750286,hound,5,10,D7.jpg,D,D,1
22361-22361,223618059750286,hound,5,10,D3.jpg,D,D,1
22361-22361,223618059750286,hound,5,11,B4.jpg,B,B,1
22361-22361,223618059750286,hound,5,11,D8.jpg,D,D,1
22361-22361,223618059750286,hound,5,11,B12.jpg,B,B,1
22361-22361,223618059750286,hound,5,11,D2.jpg,D,D,1
22361-22361,223618059750286,hound,5,11,D3.jpg,D,D,1
22361-22361,223618059750286,hound,5,12,B4.jpg,B,B,1
22361-22361,223618059750286,hound,5,12,D8.jpg,D,D,1
22361-22361,223618059750286,hound,5,12,B3.jpg,B,B,1
22361-22361,223618059750286,hound,5,12,D1.jpg,D,D,1
22361-22361,223618059750286,hound,5,12,B7.jpg,B,B,1
22361-22361,223618059750286,hound,5,13,D12.jpg,D,D,1
22361-22361,223618059750286,hound,5,13,B6.jpg,B,B,1
22361-22361,223618059750286,hound,5,13,D4.jpg,D,D,1
22361-22361,223618059750286,hound,5,13,B5.jpg,B,B,1
22361-22361,223618059750286,hound,5,13,B12.jpg,B,B,1
22361-22361,223618059750286,hound,5,14,D6.jpg,D,D,1
22361-22361,223618059750286,hound,5,14,D5.jpg,D,D,1
22361-22361,223618059750286,hound,5,14,B9.jpg,B,B,1
22361-22361,223618059750286,hound,5,14,D7.jpg,D,D,1
22361-22361,223618059750286,hound,5,14,D9.jpg,D,D,1
22361-22361,223618059750286,hound,5,15,D10.jpg,D,D,1
22361-22361,223618059750286,hound,5,15,B3.jpg,B,B,1
22361-22361,223618059750286,hound,5,15,D4.jpg,D,D,1
22361-22361,223618059750286,hound,5,15,D5.jpg,D,D,1
22361-22361,223618059750286,hound,5,15,D3.jpg,D,D,1
22361-22361,223618059750286,hound,5,16,B3.jpg,B,B,1
22361-22361,223618059750286,hound,5,16,D11.jpg,D,D,1
22361-22361,223618059750286,hound,5,16,D1.jpg,D,D,1
22361-22361,223618059750286,hound,5,16,D5.jpg,D,D,1
22361-22361,223618059750286,hound,5,16,B6.jpg,B,B,1
22361-22361,223618059750286,hound,5,17,D2.jpg,D,D,1
22361-22361,223618059750286,hound,5,17,D4.jpg,D,D,1
22361-22361,223618059750286,hound,5,17,D8.jpg,D,D,1
22361-22361,223618059750286,hound,5,17,D6.jpg,D,D,1
22361-22361,223618059750286,hound,5,17,D7.jpg,D,D,1
22361-22361,223618059750286,hound,5,18,D12.jpg,D,D,1
22361-22361,223618059750286,hound,5,18,D11.jpg,D,D,1
22361-22361,223618059750286,hound,5,18,B6.jpg,B,B,1
22361-22361,223618059750286,hound,5,18,B5.jpg,B,B,1
22361-22361,223618059750286,hound,5,18,B7.jpg,B,B,1
22361-22361,223618059750286,hound,5,19,D4.jpg,D,D,1
22361-22361,223618059750286,hound,5,19,D9.jpg,D,D,1
22361-22361,223618059750286,hound,5,19,D3.jpg,D,D,1
22361-22361,223618059750286,hound,5,19,B4.jpg,B,B,1
22361-22361,223618059750286,hound,5,19,B8.jpg,B,B,1
22361-22361,223618059750286,hound,5,20,D10.jpg,D,D,1
22361-22361,223618059750286,hound,5,20,B9.jpg,B,B,1
22361-22361,223618059750286,hound,5,20,B3.jpg,B,B,1
22361-22361,223618059750286,hound,5,20,D5.jpg,D,D,1
22361-22361,223618059750286,hound,5,20,B10.jpg,B,B,1
22361-22361,223618059750286,hound,5,21,B3.jpg,B,B,1
22361-22361,223618059750286,hound,5,21,D8.jpg,D,D,1
22361-22361,223618059750286,hound,5,21,B4.jpg,B,B,1
22361-22361,223618059750286,hound,5,21,D9.jpg,D,D,1
22361-22361,223618059750286,hound,5,21,D11.jpg,D,D,1
22361-22361,223618059750286,hound,5,22,D2.jpg,D,D,1
22361-22361,223618059750286,hound,5,22,D6.jpg,D,D,1
22361-22361,223618059750286,hound,5,22,B1.jpg,B,B,1
22361-22361,223618059750286,hound,5,22,B12.jpg,B,B,1
22361-22361,223618059750286,hound,5,22,B11.jpg,B,B,1
22361-22361,223618059750286,hound,5,23,B9.jpg,B,B,1
22361-22361,223618059750286,hound,5,23,D4.jpg,D,D,1
22361-22361,223618059750286,hound,5,23,B2.jpg,B,B,1
22361-22361,223618059750286,hound,5,23,D8.jpg,D,D,1
22361-22361,223618059750286,hound,5,23,D6.jpg,D,D,1
22361-22361,223618059750286,hound,5,24,D10.jpg,D,D,1
22361-22361,223618059750286,hound,5,24,D5.jpg,D,D,1
22361-22361,223618059750286,hound,5,24,B3.jpg,B,B,1
22361-22361,223618059750286,hound,5,24,D8.jpg,D,D,1
22361-22361,223618059750286,hound,5,24,B5.jpg,B,B,1
22361-22361,223618059750286,hound,5,25,D11.jpg,D,D,1
22361-22361,223618059750286,hound,5,25,B4.jpg,B,B,1
22361-22361,223618059750286,hound,5,25,D6.jpg,D,D,1
22361-22361,223618059750286,hound,5,25,D10.jpg,D,D,1
22361-22361,223618059750286,hound,5,25,B6.jpg,B,B,1
22361-22361,223618059750286,hound,6,1,B3.jpg,B,B,1
22361-22361,223618059750286,hound,6,1,B7.jpg,B,B,1
22361-22361,223618059750286,hound,6,1,C11.jpg,D,C,0
22361-22361,223618059750286,hound,6,1,A8.jpg,A,A,1
22361-22361,223618059750286,hound,6,1,B8.jpg,B,B,1
22361-22361,223618059750286,hound,6,2,C5.jpg,A,C,0
22361-22361,223618059750286,hound,6,2,A2.jpg,C,A,0
22361-22361,223618059750286,hound,6,2,D7.jpg,D,D,1
22361-22361,223618059750286,hound,6,2,A3.jpg,C,A,0
22361-22361,223618059750286,hound,6,2,C4.jpg,A,C,0
22361-22361,223618059750286,hound,6,3,C11.jpg,C,C,1
22361-22361,223618059750286,hound,6,3,D2.jpg,D,D,1
22361-22361,223618059750286,hound,6,3,C6.jpg,A,C,0
22361-22361,223618059750286,hound,6,3,C9.jpg,C,C,1
22361-22361,223618059750286,hound,6,3,C10.jpg,A,C,0
22361-22361,223618059750286,hound,6,4,A2.jpg,C,A,0
22361-22361,223618059750286,hound,6,4,B6.jpg,B,B,1
22361-22361,223618059750286,hound,6,4,B2.jpg,B,B,1
22361-22361,223618059750286,hound,6,4,B1.jpg,B,B,1
22361-22361,223618059750286,hound,6,4,C11.jpg,C,C,1
22361-22361,223618059750286,hound,6,5,D4.jpg,D,D,1
22361-22361,223618059750286,hound,6,5,B7.jpg,B,B,1
22361-22361,223618059750286,hound,6,5,A5.jpg,D,A,0
22361-22361,223618059750286,hound,6,5,D9.jpg,D,D,1
22361-22361,223618059750286,hound,6,5,A9.jpg,C,A,0
22361-22361,223618059750286,hound,6,6,A9.jpg,C,A,0
22361-22361,223618059750286,hound,6,6,C2.jpg,C,C,1
22361-22361,223618059750286,hound,6,6,C7.jpg,C,C,1
22361-22361,223618059750286,hound,6,6,C9.jpg,C,C,1
22361-22361,223618059750286,hound,6,6,A8.jpg,A,A,1
22361-22361,223618059750286,hound,6,7,B2.jpg,B,B,1
22361-22361,223618059750286,hound,6,7,B5.jpg,B,B,1
22361-22361,223618059750286,hound,6,7,C5.jpg,C,C,1
22361-22361,223618059750286,hound,6,7,C8.jpg,C,C,1
22361-22361,223618059750286,hound,6,7,C7.jpg,C,C,1
22361-22361,223618059750286,hound,6,8,A9.jpg,A,A,1
22361-22361,223618059750286,hound,6,8,B7.jpg,B,B,1
22361-22361,223618059750286,hound,6,8,C2.jpg,C,C,1
22361-22361,223618059750286,hound,6,8,D2.jpg,D,D,1
22361-22361,223618059750286,hound,6,8,B6.jpg,B,B,1
22361-22361,223618059750286,hound,6,9,A12.jpg,A,A,1
22361-22361,223618059750286,hound,6,9,C5.jpg,C,C,1
22361-22361,223618059750286,hound,6,9,D6.jpg,D,D,1
22361-22361,223618059750286,hound,6,9,D2.jpg,D,D,1
22361-22361,223618059750286,hound,6,9,C7.jpg,C,C,1
22361-22361,223618059750286,hound,6,10,D1.jpg,D,D,1
22361-22361,223618059750286,hound,6,10,B7.jpg,B,B,1
22361-22361,223618059750286,hound,6,10,C8.jpg,C,C,1
22361-22361,223618059750286,hound,6,10,A6.jpg,A,A,1
22361-22361,223618059750286,hound,6,10,A2.jpg,A,A,1
22361-22361,223618059750286,hound,6,11,C5.jpg,C,C,1
22361-22361,223618059750286,hound,6,11,A10.jpg,A,A,1
22361-22361,223618059750286,hound,6,11,B11.jpg,B,B,1
22361-22361,223618059750286,hound,6,11,D10.jpg,D,D,1
22361-22361,223618059750286,hound,6,11,B10.jpg,B,B,1
22361-22361,223618059750286,hound,6,12,B6.jpg,B,B,1
22361-22361,223618059750286,hound,6,12,B12.jpg,B,B,1
22361-22361,223618059750286,hound,6,12,D11.jpg,D,D,1
22361-22361,223618059750286,hound,6,12,B7.jpg,B,B,1
22361-22361,223618059750286,hound,6,12,A11.jpg,A,A,1
